system:index,LST_Night_1km_max,LST_Night_1km_median,LST_Night_1km_min,LST_Night_1km_stdDev,modis_time,pixel_count,.geo
2011_05_01,8.07000000000005,6.730000000000018,1.6100000000000136,1.4168019445215405,1304208000000,40,
2011_05_02,,,,,1304294400000,0,
2011_05_03,8.130000000000052,7.230000000000018,2.750000000000057,1.3331964426769956,1304380800000,39,
2011_05_04,9.330000000000041,8.680000000000035,3.990000000000009,1.1762056580377467,1304467200000,40,
2011_05_05,11.910000000000025,10.600000000000051,7.610000000000014,1.1865142224179301,1304553600000,40,
2011_05_06,,,,,1304640000000,0,
2011_05_07,,,,,1304726400000,0,
2011_05_08,,,,,1304812800000,0,
2011_05_09,9.050000000000011,6.57000000000005,3.2900000000000205,1.172781497640146,1304899200000,31,
2011_05_10,10.350000000000023,8.960000000000008,4.250000000000057,1.542073288693117,1304985600000,38,
2011_05_11,11.270000000000039,10.410000000000025,7.730000000000018,0.9278960071042451,1305072000000,40,
2011_05_12,,,,,1305158400000,0,
2011_05_13,11.950000000000045,10.630000000000052,4.750000000000057,1.7034975051346624,1305244800000,40,
2011_05_14,,,,,1305331200000,0,
2011_05_15,6.770000000000039,4.300000000000011,2.3100000000000023,1.5912573644762944,1305417600000,4,
2011_05_16,,,,,1305504000000,0,
2011_05_17,,,,,1305590400000,0,
2011_05_18,,,,,1305676800000,0,
2011_05_19,9.03000000000003,8.460000000000036,4.250000000000057,1.2393546707863694,1305763200000,40,
2011_05_20,10.910000000000025,10.250000000000028,7.490000000000009,0.8260018159786229,1305849600000,40,
2011_05_21,,,,,1305936000000,0,
2011_05_22,10.79000000000002,8.320000000000022,4.750000000000057,1.514610180871628,1306022400000,20,
2011_05_23,8.390000000000043,7.590000000000032,5.330000000000041,0.562008674310248,1306108800000,40,
2011_05_24,12.270000000000039,10.400000000000006,3.730000000000018,1.9112675767667868,1306195200000,40,
2011_05_25,,,,,1306281600000,0,
2011_05_26,,,,,1306368000000,0,
2011_05_27,,,,,1306454400000,0,
2011_05_28,,,,,1306540800000,0,
2011_05_29,,,,,1306627200000,0,
2011_05_30,6.350000000000023,5.710000000000036,1.830000000000041,0.8650508428763026,1306713600000,29,
2011_05_31,,,,,1306800000000,0,
2011_06_01,,,,,1306886400000,0,
2011_06_02,,,,,1306972800000,0,
2011_06_03,8.710000000000036,7.970000000000027,4.430000000000007,0.9467264652474845,1307059200000,40,
2011_06_04,,,,,1307145600000,0,
2011_06_05,,,,,1307232000000,0,
2011_06_06,,,,,1307318400000,0,
2011_06_07,,,,,1307404800000,0,
2011_06_08,11.250000000000057,9.630000000000024,7.610000000000014,0.7420215630289895,1307491200000,40,
2011_06_09,13.57000000000005,11.970000000000027,9.170000000000016,1.094394353055612,1307577600000,40,
2011_06_10,,,,,1307664000000,0,
2011_06_11,12.110000000000014,10.150000000000034,7.350000000000023,1.0619748886093476,1307750400000,39,
2011_06_12,12.370000000000005,11.230000000000018,5.170000000000016,1.5105372473097884,1307836800000,35,
2011_06_13,,,,,1307923200000,0,
2011_06_14,16.710000000000036,14.460000000000008,10.670000000000016,1.2597535473258508,1308009600000,40,
2011_06_15,15.450000000000045,13.950000000000017,11.250000000000057,1.1006434481701783,1308096000000,40,
2011_06_16,16.83000000000004,14.830000000000013,10.590000000000032,1.4296117479931543,1308182400000,40,
2011_06_17,14.250000000000057,13.54000000000002,8.690000000000055,1.4598725115571092,1308268800000,40,
2011_06_18,15.870000000000005,14.190000000000026,11.050000000000011,1.224245073504502,1308355200000,40,
2011_06_19,15.410000000000025,13.920000000000044,10.330000000000041,1.3207938841374878,1308441600000,32,
2011_06_20,16.610000000000014,15.160000000000053,12.390000000000043,1.0011092597714,1308528000000,40,
2011_06_21,18.07000000000005,16.210000000000036,14.07000000000005,0.9965077771899276,1308614400000,40,
2011_06_22,19.590000000000032,17.78000000000003,14.370000000000005,1.3796778609515499,1308700800000,40,
2011_06_23,19.57000000000005,17.190000000000026,14.910000000000025,1.2088687894060712,1308787200000,40,
2011_06_24,16.450000000000045,14.810000000000002,10.410000000000025,1.2746679705868422,1308873600000,39,
2011_06_25,18.310000000000002,16.970000000000027,12.350000000000023,1.5155959224014723,1308960000000,40,
2011_06_26,13.430000000000007,12.52000000000001,10.330000000000041,1.219901635378841,1309046400000,10,
2011_06_27,20.410000000000025,18.26000000000002,15.170000000000016,1.0471389592600384,1309132800000,40,
2011_06_28,,,,,1309219200000,0,
2011_06_29,,,,,1309305600000,0,
2011_06_30,14.670000000000016,13.170000000000016,10.07000000000005,1.25883914778655,1309392000000,10,
2011_07_01,16.010000000000048,14.610000000000014,11.650000000000034,0.8301586866990476,1309478400000,39,
2011_07_02,19.77000000000004,17.450000000000017,14.250000000000057,1.271713804281432,1309564800000,40,
2011_07_03,18.890000000000043,16.81000000000003,14.250000000000057,0.9830076296755559,1309651200000,40,
2011_07_04,20.79000000000002,18.350000000000023,15.270000000000039,1.3039827452846129,1309737600000,40,
2011_07_05,20.470000000000027,18.56000000000003,16.57000000000005,1.0796592054903742,1309824000000,40,
2011_07_06,22.510000000000048,21.08000000000004,18.390000000000043,0.958838359683335,1309910400000,40,
2011_07_07,22.870000000000005,19.970000000000027,18.110000000000014,1.3663934279702425,1309996800000,40,
2011_07_08,20.250000000000057,18.620000000000033,15.53000000000003,1.3321327824207583,1310083200000,40,
2011_07_09,21.150000000000034,19.730000000000047,15.410000000000025,1.477501184432742,1310169600000,40,
2011_07_10,18.310000000000002,17.190000000000055,13.930000000000007,1.3021212114773781,1310256000000,37,
2011_07_11,21.03000000000003,19.150000000000034,16.250000000000057,1.1496337460252621,1310342400000,40,
2011_07_12,,,,,1310428800000,0,
2011_07_13,,,,,1310515200000,0,
2011_07_14,,,,,1310601600000,0,
2011_07_15,18.370000000000005,17.190000000000055,14.050000000000011,1.0203886021551811,1310688000000,39,
2011_07_16,19.730000000000018,17.890000000000043,13.730000000000018,2.221336490149382,1310774400000,18,
2011_07_17,17.690000000000055,16.850000000000023,12.670000000000016,1.4008801591320605,1310860800000,39,
2011_07_18,,,,,1310947200000,0,
2011_07_19,,,,,1311033600000,0,
2011_07_20,18.510000000000048,17.77000000000004,13.230000000000018,1.35952482507678,1311120000000,40,
2011_07_21,18.310000000000002,17.470000000000027,14.470000000000027,0.9395604025288666,1311206400000,40,
2011_07_22,18.57000000000005,18.00000000000003,14.910000000000025,1.0578260726604767,1311292800000,40,
2011_07_23,19.730000000000018,18.740000000000038,15.230000000000018,1.0628827545877957,1311379200000,40,
2011_07_24,20.250000000000057,19.310000000000002,17.590000000000032,0.7181488355485538,1311465600000,40,
2011_07_25,20.810000000000002,19.340000000000003,17.390000000000043,0.941766292664966,1311552000000,40,
2011_07_26,17.05000000000001,15.880000000000024,14.610000000000014,0.6361320617608014,1311638400000,40,
2011_07_27,19.970000000000027,19.03000000000003,14.870000000000005,1.1275725032120572,1311724800000,40,
2011_07_28,19.610000000000014,19.02000000000004,16.07000000000005,0.9171646526115039,1311811200000,40,
2011_07_29,22.03000000000003,20.06000000000003,17.730000000000018,1.0390457160299393,1311897600000,40,
2011_07_30,22.03000000000003,20.400000000000034,18.630000000000052,0.9022527362107025,1311984000000,40,
2011_07_31,21.33000000000004,20.08000000000004,18.55000000000001,0.8034419705243833,1312070400000,40,
2011_08_01,21.150000000000034,19.76000000000002,16.910000000000025,1.149216145901117,1312156800000,40,
2011_08_02,20.870000000000005,19.980000000000018,18.090000000000032,0.7062207516067367,1312243200000,40,
2011_08_03,20.430000000000007,19.750000000000057,15.170000000000016,1.2589550230250974,1312329600000,40,
2011_08_04,18.870000000000005,18.240000000000038,14.650000000000034,0.8597521534908144,1312416000000,36,
2011_08_05,20.27000000000004,19.680000000000035,17.07000000000005,0.8100245366653532,1312502400000,40,
2011_08_06,17.730000000000018,14.870000000000005,14.150000000000034,1.365670531277586,1312588800000,5,
2011_08_07,19.55000000000001,17.480000000000018,11.370000000000005,2.1737722828070014,1312675200000,16,
2011_08_08,20.870000000000005,19.75000000000003,17.010000000000048,0.8144789745597367,1312761600000,40,
2011_08_09,19.170000000000016,18.49000000000001,17.77000000000004,0.3905249671917035,1312848000000,40,
2011_08_10,21.250000000000057,19.840000000000003,16.310000000000002,1.17293264938796,1312934400000,40,
2011_08_11,18.53000000000003,16.980000000000018,14.490000000000009,0.7578941885964159,1313020800000,38,
2011_08_12,21.590000000000032,20.03000000000003,17.190000000000055,0.9696802307978973,1313107200000,40,
2011_08_13,19.730000000000018,18.960000000000036,16.250000000000057,0.8614114870373464,1313193600000,40,
2011_08_14,20.57000000000005,20.07000000000002,16.650000000000034,0.9671483857196072,1313280000000,40,
2011_08_15,19.33000000000004,18.690000000000055,14.090000000000032,1.3265839031402606,1313366400000,39,
2011_08_16,19.55000000000001,18.700000000000017,15.010000000000048,0.9896317496927793,1313452800000,40,
2011_08_17,20.77000000000004,19.490000000000038,15.910000000000025,1.0380018063568148,1313539200000,40,
2011_08_18,19.810000000000002,19.200000000000045,17.03000000000003,0.7528969052931606,1313625600000,40,
2011_08_19,20.890000000000043,19.700000000000045,16.950000000000045,0.9615870995390563,1313712000000,40,
2011_08_20,19.690000000000055,18.600000000000023,15.710000000000036,0.8965532611060517,1313798400000,40,
2011_08_21,21.230000000000018,19.600000000000023,17.590000000000032,1.0049267386233078,1313884800000,40,
2011_08_22,20.250000000000057,18.960000000000036,14.970000000000027,1.1121095944195156,1313971200000,40,
2011_08_23,20.510000000000048,19.51000000000002,17.850000000000023,0.673343151743503,1314057600000,40,
2011_08_24,21.310000000000002,20.370000000000033,15.850000000000023,1.1746982591286632,1314144000000,40,
2011_08_25,19.310000000000002,18.210000000000036,15.470000000000027,1.0670883520216752,1314230400000,28,
2011_08_26,20.650000000000034,19.33000000000004,14.730000000000018,1.382258658862335,1314316800000,40,
2011_08_27,19.590000000000032,18.090000000000032,13.770000000000039,1.2751871631715839,1314403200000,39,
2011_08_28,20.49000000000001,19.750000000000057,15.370000000000005,1.2798480378544792,1314489600000,40,
2011_08_29,19.730000000000018,18.690000000000026,15.670000000000016,0.892036854619864,1314576000000,40,
2011_08_30,21.150000000000034,19.890000000000015,17.190000000000055,0.8249387856079303,1314662400000,40,
2011_08_31,18.930000000000007,17.660000000000025,13.050000000000011,1.3732229157971134,1314748800000,34,
2011_09_01,18.27000000000004,17.230000000000018,12.470000000000027,1.2091017960407242,1314835200000,39,
2011_09_02,18.53000000000003,17.380000000000024,13.510000000000048,1.0466678461894998,1314921600000,36,
2011_09_03,17.49000000000001,16.630000000000052,14.650000000000034,0.7129593256279221,1315008000000,40,
2011_09_04,19.83000000000004,18.700000000000017,14.510000000000048,1.3410503346257932,1315094400000,40,
2011_09_05,18.03000000000003,17.140000000000043,15.130000000000052,0.569104340169682,1315180800000,40,
2011_09_06,18.890000000000043,17.880000000000024,14.770000000000039,0.802797452661668,1315267200000,40,
2011_09_07,18.470000000000027,16.230000000000018,11.990000000000009,1.6364109981922683,1315353600000,33,
2011_09_08,18.390000000000043,17.56000000000003,15.270000000000039,0.6298380744285657,1315440000000,40,
2011_09_09,18.870000000000005,18.07000000000002,14.510000000000048,0.927140631188041,1315526400000,40,
2011_09_10,18.650000000000034,17.360000000000042,15.450000000000045,0.90699503857521,1315612800000,40,
2011_09_11,19.950000000000045,18.850000000000023,14.770000000000039,1.1417441701187103,1315699200000,40,
2011_09_12,16.230000000000018,16.230000000000018,14.430000000000007,0.7621443432841443,1315785600000,5,
2011_09_13,18.890000000000043,17.76000000000002,13.410000000000025,1.1757243511979267,1315872000000,40,
2011_09_14,17.79000000000002,16.77000000000004,14.310000000000002,0.8656920160580429,1315958400000,30,
2011_09_15,18.190000000000055,16.30000000000001,12.550000000000011,1.1259928951818563,1316044800000,40,
2011_09_16,17.250000000000057,16.33000000000004,12.450000000000045,1.2411005079823527,1316131200000,38,
2011_09_17,,,,,1316217600000,0,
2011_09_18,16.110000000000014,14.510000000000048,11.370000000000005,1.1089620723314193,1316304000000,33,
2011_09_19,15.730000000000018,14.830000000000013,11.210000000000036,1.122399215965514,1316390400000,40,
2011_09_20,17.710000000000036,16.390000000000043,11.79000000000002,1.3304885380941953,1316476800000,40,
2011_09_21,16.07000000000005,14.670000000000016,10.870000000000005,1.218100878416876,1316563200000,40,
2011_09_22,17.83000000000004,16.680000000000035,12.650000000000034,1.1264092284778104,1316649600000,40,
2011_09_23,18.07000000000005,16.06000000000003,11.29000000000002,1.5239566922981038,1316736000000,40,
2011_09_24,17.690000000000055,16.77000000000004,12.990000000000009,1.1263959117468652,1316822400000,40,
2011_09_25,14.410000000000025,13.830000000000041,11.370000000000005,1.149260631884695,1316908800000,5,
2011_09_26,13.770000000000039,12.640000000000043,10.890000000000043,0.9044927310883945,1316995200000,26,
2011_09_27,16.110000000000014,15.400000000000034,9.650000000000034,1.2097387114580005,1317081600000,40,
2011_09_28,14.390000000000043,13.430000000000007,10.010000000000048,1.1186871238194158,1317168000000,39,
2011_09_29,17.110000000000014,15.880000000000024,11.53000000000003,1.3918813706634359,1317254400000,40,
2011_09_30,13.810000000000002,11.410000000000025,9.750000000000057,0.9830744921234226,1317340800000,19,
2011_10_01,16.53000000000003,15.720000000000027,13.710000000000036,0.6790552260310189,1317427200000,40,
2011_10_02,,,,,1317513600000,0,
2011_10_03,,,,,1317600000000,0,
2011_10_04,,,,,1317686400000,0,
2011_10_05,,,,,1317772800000,0,
2011_10_06,,,,,1317859200000,0,
2011_10_07,3.0500000000000114,3.0500000000000114,3.0500000000000114,0.0,1317945600000,1,
2011_10_08,10.170000000000016,9.53000000000003,9.110000000000014,0.4094813793080424,1318032000000,4,
2011_10_09,10.07000000000005,8.640000000000015,3.150000000000034,1.5838926731316123,1318118400000,40,
2011_10_10,,,,,1318204800000,0,
2011_10_11,10.850000000000023,10.370000000000005,8.170000000000016,0.6311970769894266,1318291200000,40,
2011_10_12,9.590000000000032,8.260000000000048,3.8100000000000023,1.1193827540211632,1318377600000,40,
2011_10_13,11.670000000000016,10.370000000000033,5.610000000000014,1.4081320960762078,1318464000000,40,
2011_10_14,9.610000000000014,9.210000000000036,7.03000000000003,0.5573362988358125,1318550400000,40,
2011_10_15,11.150000000000034,9.51000000000002,6.7900000000000205,0.8921406839731065,1318636800000,40,
2011_10_16,,,,,1318723200000,0,
2011_10_17,11.910000000000025,11.080000000000041,5.410000000000025,1.5324372744096373,1318809600000,40,
2011_10_18,12.130000000000052,11.080000000000013,5.850000000000023,1.2280960874459503,1318896000000,40,
2011_10_19,12.250000000000057,10.840000000000003,7.490000000000009,1.1092700302451415,1318982400000,40,
2011_10_20,11.970000000000027,11.410000000000025,5.650000000000034,1.5480063791858256,1319068800000,40,
2011_10_21,10.850000000000023,9.440000000000026,6.270000000000039,0.9106431792969093,1319155200000,40,
2011_10_22,11.150000000000034,10.080000000000041,3.8100000000000023,1.580371791699664,1319241600000,40,
2011_10_23,11.410000000000025,9.360000000000042,5.230000000000018,1.3649460612053552,1319328000000,40,
2011_10_24,9.770000000000039,8.350000000000023,6.310000000000002,0.9370086467486015,1319414400000,28,
2011_10_25,6.970000000000027,6.420000000000016,5.8700000000000045,0.5500000000000083,1319500800000,2,
2011_10_26,9.690000000000055,7.730000000000018,5.330000000000041,1.120011150410195,1319587200000,33,
2011_10_27,,,,,1319673600000,0,
2011_10_28,,,,,1319760000000,0,
2011_10_29,9.050000000000011,8.03000000000003,2.590000000000032,1.4468298111046491,1319846400000,39,
2011_10_30,7.230000000000018,5.710000000000036,2.8100000000000023,1.1568346483753844,1319932800000,39,
2011_10_31,9.590000000000032,8.660000000000025,4.810000000000002,1.0996835908569325,1320019200000,40,
2011_11_01,7.9500000000000455,6.410000000000025,-0.22999999999996135,2.04811717387517,1320105600000,39,
2011_11_02,7.930000000000007,6.130000000000052,1.330000000000041,1.6388353973374126,1320192000000,39,
2011_11_03,7.650000000000034,6.340000000000003,0.6300000000000523,1.3013107814814946,1320278400000,40,
2011_11_04,,,,,1320364800000,0,
2011_11_05,5.170000000000016,4.590000000000032,2.1300000000000523,1.0429520504758711,1320451200000,14,
2011_11_06,0.29000000000002046,0.29000000000002046,0.29000000000002046,0.0,1320537600000,1,
2011_11_07,3.7700000000000387,2.6100000000000136,0.29000000000002046,1.0852179316541375,1320624000000,7,
2011_11_08,-0.9699999999999704,-0.9699999999999704,-0.9699999999999704,0.0,1320710400000,1,
2011_11_09,,,,,1320796800000,0,
2011_11_10,2.990000000000009,1.8500000000000227,-3.1899999999999977,1.603837094472361,1320883200000,17,
2011_11_11,,,,,1320969600000,0,
2011_11_12,,,,,1321056000000,0,
2011_11_13,,,,,1321142400000,0,
2011_11_14,,,,,1321228800000,0,
2011_11_15,-5.6299999999999955,-6.889999999999986,-12.489999999999952,2.981558131059795,1321315200000,3,
2011_11_16,-3.4499999999999886,-4.399999999999977,-6.389999999999986,0.8970048781803208,1321401600000,26,
2011_11_17,,,,,1321488000000,0,
2011_11_18,4.230000000000018,3.2700000000000387,-8.349999999999966,2.918443104361752,1321574400000,37,
